probe_1;probe_2;probe_3;probe_4;probe_5;probe_6;probe_7;probe_8
3.48814183833077;3.52955010498675;3.22201657546085;3.07944947035196;3.33607025954796;3.41210604893936;3.41210604893936;3.45012394363507
3.52615973302647;3.56801931594028;3.26003447015655;3.07944947035196;3.33607025954796;3.37408815424366;3.37408815424366;3.52615973302647
3.52615973302647;3.59687122415543;3.29805236485225;3.07944947035196;3.41210604893936;3.41210604893936;3.41210604893936;3.48814183833077
3.48814183833077;3.59687122415543;3.29805236485225;3.15548525974337;3.45012394363507;3.45012394363507;3.41210604893936;3.45012394363507
3.48814183833077;3.63534043510897;3.33607025954796;3.18399868076514;3.37408815424366;3.45012394363507;3.45012394363507;3.48814183833077
3.48814183833077;3.6738096460625;3.37408815424366;3.18399868076514;3.41210604893936;3.48814183833077;3.41210604893936;3.45012394363507
3.48814183833077;3.63534043510897;3.37408815424366;3.22201657546085;3.41210604893936;3.55467315404825;3.41210604893936;3.48814183833077
3.48814183833077;3.6738096460625;3.37408815424366;3.22201657546085;3.45012394363507;3.59269104874395;3.45012394363507;3.55467315404825
3.48814183833077;3.63534043510897;3.45012394363507;3.26003447015655;3.45012394363507;3.59269104874395;3.45012394363507;3.55467315404825
3.48814183833077;3.63534043510897;3.45012394363507;3.33607025954796;3.41210604893936;3.63070894343966;3.45012394363507;3.55467315404825
3.55467315404825;3.63534043510897;3.45012394363507;3.33607025954796;3.41210604893936;3.63070894343966;3.45012394363507;3.59269104874395
3.59269104874395;3.71227885701603;3.45012394363507;3.33607025954796;3.45012394363507;3.63070894343966;3.48814183833077;3.70674473283106
3.66872683813536;3.71227885701603;3.45012394363507;3.33607025954796;3.48814183833077;3.66872683813536;3.59269104874395;3.82079841691817
3.70674473283106;3.75074806796957;3.45012394363507;3.37408815424366;3.48814183833077;3.70674473283106;3.63070894343966;3.93485210100528
3.66872683813536;3.71227885701603;3.48814183833077;3.33607025954796;3.48814183833077;3.70674473283106;3.63070894343966;4.07741920611417
3.70674473283106;3.71227885701603;3.45012394363507;3.33607025954796;3.45012394363507;3.70674473283106;3.66872683813536;4.15345499550557
3.74476262752676;3.7892172789231;3.41210604893936;3.33607025954796;3.45012394363507;3.74476262752676;3.70674473283106;4.19147289020128
3.78278052222247;3.82768648987664;3.45012394363507;3.29805236485225;3.48814183833077;3.74476262752676;3.66872683813536;4.30552657428839
3.78278052222247;3.82768648987664;3.52615973302647;3.33607025954796;3.48814183833077;3.78278052222247;3.74476262752676;4.19147289020128
3.78278052222247;3.7892172789231;3.55467315404825;3.37408815424366;3.48814183833077;3.85881631161387;3.82079841691817;4.03940131141847
3.82079841691817;3.7892172789231;3.59269104874395;3.37408815424366;3.45012394363507;3.85881631161387;3.82079841691817;4.00138341672276
3.82079841691817;3.7892172789231;3.63070894343966;3.41210604893936;3.41210604893936;3.89683420630958;3.85881631161387;3.93485210100528
3.74476262752676;3.82768648987664;3.66872683813536;3.48814183833077;3.41210604893936;3.93485210100528;3.89683420630958;3.78278052222247
3.66872683813536;3.9046249117837;3.66872683813536;3.55467315404825;3.45012394363507;3.93485210100528;3.85881631161387;3.66872683813536
3.63070894343966;4.01041524190592;3.74476262752676;3.59269104874395;3.52615973302647;3.96336552202706;3.89683420630958;3.41210604893936
3.74476262752676;4.04888445285946;3.66872683813536;3.63070894343966;3.52615973302647;4.00138341672276;3.96336552202706;3.22201657546085
3.78278052222247;4.04888445285946;3.63070894343966;3.70674473283106;3.55467315404825;3.96336552202706;3.96336552202706;3.04143157565626
3.85881631161387;3.94309412273724;3.63070894343966;3.66872683813536;3.52615973302647;3.89683420630958;3.93485210100528;2.88935999687344
3.93485210100528;3.82768648987664;3.59269104874395;3.66872683813536;3.37408815424366;3.89683420630958;3.89683420630958;2.81332420748204
3.93485210100528;3.82768648987664;3.59269104874395;3.70674473283106;3.41210604893936;3.85881631161387;3.89683420630958;2.74679289176456
3.93485210100528;3.86615570083017;3.55467315404825;3.70674473283106;3.45012394363507;3.89683420630958;3.89683420630958;2.67075710237315
3.96336552202706;3.9046249117837;3.52615973302647;3.66872683813536;3.55467315404825;3.89683420630958;3.85881631161387;2.67075710237315
4.00138341672276;3.9046249117837;3.55467315404825;3.63070894343966;3.59269104874395;3.93485210100528;3.78278052222247;2.67075710237315
3.93485210100528;3.9046249117837;3.55467315404825;3.63070894343966;3.55467315404825;3.89683420630958;3.78278052222247;2.55670341828604
3.93485210100528;3.94309412273724;3.59269104874395;3.63070894343966;3.55467315404825;3.96336552202706;3.85881631161387;2.44264973419893
3.89683420630958;3.94309412273724;3.59269104874395;3.63070894343966;3.59269104874395;4.03940131141847;3.89683420630958;2.48066762889463
3.89683420630958;3.94309412273724;3.63070894343966;3.63070894343966;3.66872683813536;4.07741920611417;3.93485210100528;2.51868552359034
3.85881631161387;3.94309412273724;3.70674473283106;3.63070894343966;3.70674473283106;4.15345499550557;3.93485210100528;2.63273920767745
3.85881631161387;3.86615570083017;3.70674473283106;3.66872683813536;3.78278052222247;4.22949078489698;3.96336552202706;2.74679289176456
3.82079841691817;3.82768648987664;3.74476262752676;3.66872683813536;3.85881631161387;4.30552657428839;4.00138341672276;2.85134210217774
3.78278052222247;3.7892172789231;3.78278052222247;3.66872683813536;3.78278052222247;4.41007578470157;4.07741920611417;3.04143157565626
3.74476262752676;3.7892172789231;3.82079841691817;3.78278052222247;3.82079841691817;4.52412946878868;4.11543710080987;3.29805236485225
3.70674473283106;3.7892172789231;3.82079841691817;3.82079841691817;3.85881631161387;4.63818315287579;4.19147289020128;3.59269104874395
3.66872683813536;3.71227885701603;3.85881631161387;3.82079841691817;3.85881631161387;4.7142189422672;4.26750867959268;3.74476262752676
3.70674473283106;3.63534043510897;3.89683420630958;3.89683420630958;3.96336552202706;4.78075025798468;4.37205789000587;3.93485210100528
3.70674473283106;3.63534043510897;3.93485210100528;3.93485210100528;3.96336552202706;4.81876815268038;4.44809367939727;4.07741920611417
3.74476262752676;3.6738096460625;3.93485210100528;3.93485210100528;3.96336552202706;4.78075025798468;4.56214736348438;4.34354446898409
3.78278052222247;3.71227885701603;3.89683420630958;3.93485210100528;3.93485210100528;4.63818315287579;4.63818315287579;4.67620104757149
3.82079841691817;3.71227885701603;3.85881631161387;3.93485210100528;3.93485210100528;4.41007578470157;4.74273236328897;4.81876815268038
3.89683420630958;3.71227885701603;3.96336552202706;3.93485210100528;3.96336552202706;4.11543710080987;4.78075025798468;4.81876815268038
3.89683420630958;3.75074806796957;4.03940131141847;3.93485210100528;3.96336552202706;3.85881631161387;4.81876815268038;4.7142189422672
3.89683420630958;3.82768648987664;4.03940131141847;4.00138341672276;4.11543710080987;3.55467315404825;4.85678604737608;4.63818315287579
3.85881631161387;3.94309412273724;4.11543710080987;4.11543710080987;4.22949078489698;3.33607025954796;4.89480394207179;4.60016525818009
3.82079841691817;4.04888445285946;4.22949078489698;4.30552657428839;4.26750867959268;;4.97083973146319;4.60016525818009
3.82079841691817;4.12582287476653;4.34354446898409;4.44809367939727;4.41007578470157;;5.0088576261589;4.67620104757149
3.82079841691817;4.20276129667359;4.48611157409298;4.52412946878868;4.60016525818009;;5.0468755208546;4.7142189422672
3.85881631161387;4.27969971858066;4.60016525818009;4.60016525818009;4.74273236328897;;5.0088576261589;4.74273236328897
3.85881631161387;4.3181689295342;4.7142189422672;4.74273236328897;4.89480394207179;;4.78075025798468;4.7142189422672
3.89683420630958;4.35663814048773;4.81876815268038;4.81876815268038;5.0468755208546;;4.56214736348438;4.52412946878868
3.89683420630958;4.39510735144126;4.93282183676749;4.89480394207179;5.0848934155503;;4.19147289020128;4.30552657428839
3.78278052222247;4.42395925965641;5.0468755208546;5.0468755208546;5.15142473126778;;4.03940131141847;3.96336552202706
3.59269104874395;4.46242847060995;5.15142473126778;5.22746052065919;5.15142473126778;;3.82079841691817;3.82079841691817
3.33607025954796;4.46242847060995;5.26547841535489;5.379532099442;5.15142473126778;;;3.55467315404825
3.04143157565626;4.42395925965641;5.45556788883341;5.56011709924659;5.18944262596349;;;
2.88935999687344;4.35663814048773;5.53160367822482;5.71218867802941;5.26547841535489;;;
;4.24123050762713;5.636152888638;5.6741707833337;5.3034963100506;;;
;4.01041524190592;5.53160367822482;5.41754999413771;5.379532099442;;;
;3.7892172789231;5.3034963100506;5.0848934155503;5.45556788883341;;;
;3.63534043510897;4.81876815268038;4.44809367939727;5.49358578352911;;;
;3.41414247212615;4.48611157409298;4.00138341672276;5.379532099442;;;
;;4.03940131141847;3.63070894343966;5.18944262596349;;;
;;3.41210604893936;3.15548525974337;4.74273236328897;;;
;;3.11746736504766;;4.26750867959268;;;
;;;;3.89683420630958;;;
;;;;3.45012394363507;;;
